app_demographic.1.player.age,app_demographic.1.player.edu_family_1gen_f,app_demographic.1.player.edu_family_1gen_m,app_demographic.1.player.edu_family_2gen_f1,app_demographic.1.player.edu_family_2gen_f2,app_demographic.1.player.edu_family_2gen_m1,app_demographic.1.player.edu_family_2gen_m2,app_demographic.1.player.financial_situation_general_current,app_demographic.1.player.financial_situation_general_future,app_demographic.1.player.financial_situation_personal_current,app_demographic.1.player.financial_situation_personal_future,app_demographic.1.player.gender,app_demographic.1.player.postcode,app_demographic.1.player.secondary_year,app_demographic.1.player.time_work,app_end.1.player.feedback,app_end.1.player.network_narrative,app_end.1.player.rnumbercheck,app_end.1.player.time_endpage,app_end.1.player.time_firstendpage,app_migration.1.player.migration_border,app_migration.1.player.migration_culture,app_migration.1.player.migration_eco,app_migration.1.player.migration_limit,app_migration.1.player.migration_return,app_migration.1.player.migration_social,app_network.1.player.linksrechts_self,app_political.1.player.lr_AfD,app_political.1.player.lr_BSW,app_political.1.player.lr_CDU,app_political.1.player.lr_CSU,app_political.1.player.lr_FDP,app_political.1.player.lr_Gruene,app_political.1.player.lr_Linke,app_political.1.player.lr_SPD,app_political.1.player.participation_demonstration,app_political.1.player.petition_signatory,app_political.1.player.politics_question_five,app_political.1.player.politics_question_four,app_political.1.player.politics_question_one,app_political.1.player.politics_question_seven,app_political.1.player.politics_question_six,app_political.1.player.politics_question_three,app_political.1.player.politics_question_two,app_political.1.player.scalo_afd,app_political.1.player.scalo_bsw,app_political.1.player.scalo_cdu,app_political.1.player.scalo_csu,app_political.1.player.scalo_fdp,app_political.1.player.scalo_gruene,app_political.1.player.scalo_linke,app_political.1.player.scalo_pep1,app_political.1.player.scalo_pep10,app_political.1.player.scalo_pep11,app_political.1.player.scalo_pep12,app_political.1.player.scalo_pep13,app_political.1.player.scalo_pep14,app_political.1.player.scalo_pep15,app_political.1.player.scalo_pep16,app_political.1.player.scalo_pep17,app_political.1.player.scalo_pep18,app_political.1.player.scalo_pep19,app_political.1.player.scalo_pep2,app_political.1.player.scalo_pep20,app_political.1.player.scalo_pep3,app_political.1.player.scalo_pep4,app_political.1.player.scalo_pep5,app_political.1.player.scalo_pep6,app_political.1.player.scalo_pep7,app_political.1.player.scalo_pep8,app_political.1.player.scalo_pep9,app_political.1.player.scalo_spd,app_political.1.player.social_networks_1,app_political.1.player.social_networks_10,app_political.1.player.social_networks_11,app_political.1.player.social_networks_12,app_political.1.player.social_networks_13,app_political.1.player.social_networks_2,app_political.1.player.social_networks_3,app_political.1.player.social_networks_4,app_political.1.player.social_networks_5,app_political.1.player.social_networks_6,app_political.1.player.social_networks_7,app_political.1.player.social_networks_8,app_political.1.player.social_networks_9,app_political.1.player.sunday_party_vote,app_start.1.player.browser,app_start.1.player.device_type,app_start.1.player.lang,app_start.1.player.operating_system,app_start.1.player.use_of_device,app_studium.1.player.affective_academic_stress,app_studium.1.player.consecutive_academic_career,app_studium.1.player.fresherscamp_student,app_studium.1.player.freshersweek_student,app_studium.1.player.grade,app_studium.1.player.motivation_extrinsic_goal_1,app_studium.1.player.motivation_extrinsic_goal_2,app_studium.1.player.motivation_extrinsic_goal_3,app_studium.1.player.motivation_extrinsic_goal_4,app_studium.1.player.motivation_intrinsic_goal_1,app_studium.1.player.motivation_intrinsic_goal_2,app_studium.1.player.motivation_intrinsic_goal_3,app_studium.1.player.resource_help,app_studium.1.player.resource_peer,app_studium.1.player.resource_time,app_studium.1.player.semester_of_study,app_studium.1.player.study_program,app_studium.1.player.time_class,app_studium.1.player.tutorial,participant.label,participant.time_started_utc
,,,,,,,0.0,0.0,4.0,4.0,,,,15.0,I am not German. I am Canadian. Your data results will be skewed by the international people in this class,,cuz_634947,-999,2025-11-25T15:43:07.852Z,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,1.0,1.0,4,0,1,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,7,10,7,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0.0,0,,0,1,1,0,1,0,1,0,11.0,3.0,2.0,1.0,5.0,3.0,6.0,,,,2.3,2.0,1.0,5.0,7.0,5.0,4.0,3.0,5.0,7.0,5.0,,,4.0,5.0,cuz,2025-11-25 15:33:28.905671
,,,,,,,3.0,3.0,3.0,3.0,,,,10.0,,,poi_870602,-999,2025-11-25T15:46:44.498Z,3.0,3.0,5.0,3.0,6.0,4.0,3.0,10,2,6,7,6,4,2,5,1.0,1.0,3,4,4,3,4,4,3,1.0,2.0,4.0,3.0,5.0,10.0,8.0,9,9,2,0,4,1,2,5,8,3,0,0,8,10,6,2,0,4,3,0,10.0,0,0,0.0,0,,0,0,1,0,1,1,1,1,3.0,3.0,2.0,0.0,5.0,3.0,6.0,,,,3.7,5.0,3.0,5.0,3.0,5.0,3.0,4.0,6.0,5.0,4.0,,,2.0,2.0,poi,2025-11-25 15:33:29.058727
,,,,,,,3.0,3.0,3.0,3.0,,,,0.0,,,6t0_703246,-999,2025-11-25T15:43:47.974Z,4.0,2.0,6.0,4.0,3.0,4.0,4.0,11,8,7,7,6,3,1,5,1.0,1.0,4,3,4,4,4,4,3,1.0,2.0,3.0,3.0,3.0,9.0,7.0,4,0,0,0,3,2,1,0,5,0,0,0,6,3,0,1,0,0,6,0,9.0,0,0,0.0,0,,0,0,1,0,0,1,1,1,3.0,3.0,3.0,0.0,2.0,2.0,6.0,,,,2.3,2.0,4.0,5.0,6.0,5.0,2.0,6.0,5.0,6.0,5.0,,,5.0,6.0,6t0,2025-11-25 15:33:29.141936
,,,,,,,2.0,2.0,5.0,4.0,,,,0.0,,,7y2_613707,-999,2025-11-25T15:45:36.793Z,3.0,1.0,6.0,2.0,3.0,2.0,3.0,11,8,8,9,7,5,1,4,1.0,1.0,4,3,4,4,4,4,3,1.0,2.0,3.0,2.0,4.0,8.0,10.0,7,8,6,6,2,1,1,6,8,6,6,6,10,10,6,1,6,3,2,6,9.0,0,0,0.0,0,,0,1,1,0,1,1,1,1,6.0,3.0,1.0,0.0,5.0,2.0,6.0,,,,2.3,3.0,5.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,7.0,,,6.0,3.0,7y2,2025-11-25 15:33:29.169050
,,,,,,,3.0,2.0,4.0,4.0,,,,0.0,,,95j_226394,-999,2025-11-25T15:52:34.292Z,7.0,7.0,5.0,7.0,7.0,7.0,7.0,11,0,7,8,4,3,1,5,2.0,2.0,5,1,5,2,5,5,2,1.0,1.0,9.0,11.0,3.0,1.0,1.0,9,9,1,0,9,1,1,3,11,10,8,8,3,1,0,1,0,7,11,10,7.0,0,0,0.0,0,,0,0,1,0,1,0,1,0,1.0,3.0,3.0,0.0,2.0,2.0,6.0,,,,2.0,7.0,4.0,7.0,7.0,7.0,3.0,7.0,6.0,6.0,7.0,,,3.0,2.0,95j,2025-11-25 15:33:29.237743
,,,,,,,2.0,2.0,2.0,2.0,,,,6.0,,,uzs_985981,-999,2025-11-25T15:44:47.391Z,4.0,2.0,4.0,4.0,5.0,4.0,4.0,11,1,6,7,7,3,2,4,1.0,1.0,2,2,4,4,4,2,3,1.0,2.0,7.0,7.0,7.0,9.0,8.0,0,0,0,0,3,1,2,0,9,6,6,0,7,0,0,0,0,0,0,0,10.0,0,0,0.0,0,,0,0,1,0,1,1,1,0,3.0,3.0,1.0,0.0,5.0,2.0,7.0,,,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,6.0,,,5.0,6.0,uzs,2025-11-25 15:33:29.730338
,,,,,,,2.0,1.0,2.0,3.0,,,,0.0,Zu viele Fragen gestellt.,,doe_718964,-999,2025-11-25T15:51:49.305Z,6.0,4.0,5.0,4.0,6.0,6.0,5.0,0,0,0,0,0,0,0,0,1.0,1.0,4,2,4,2,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0,0,0,0.0,0,,0,0,1,0,1,1,1,1,0.0,3.0,2.0,0.0,4.0,3.0,7.0,,,,0.0,7.0,6.0,7.0,7.0,3.0,4.0,3.0,4.0,3.0,4.0,,,,1.0,doe,2025-11-25 15:33:30.229022
,,,,,,,4.0,4.0,5.0,5.0,,,,0.0,,,i8x_731424,-999,2025-11-25T15:49:16.304Z,1.0,2.0,7.0,2.0,4.0,2.0,3.0,11,8,8,9,8,4,1,6,1.0,1.0,4,4,4,3,4,5,2,1.0,1.0,3.0,3.0,2.0,10.0,7.0,8,7,1,7,3,1,1,1,7,1,0,0,9,11,9,1,0,2,2,4,8.0,0,0,0.0,0,,0,0,1,0,1,1,1,1,7.0,3.0,3.0,0.0,2.0,2.0,6.0,,,,1.7,3.0,7.0,7.0,6.0,6.0,6.0,5.0,4.0,3.0,6.0,,,10.0,3.0,i8x,2025-11-25 15:33:30.273449
2005.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,72.0,2024.0,16.0,,,cbf_929538,-999,2025-11-25T15:53:14.063Z,5.0,3.0,6.0,2.0,3.0,4.0,2.0,8,6,6,7,5,4,3,4,1.0,2.0,5,3,4,4,5,4,3,1.0,3.0,3.0,2.0,5.0,7.0,9.0,6,6,6,6,3,1,1,6,6,6,6,6,9,6,6,0,6,6,3,6,7.0,0,0,1.0,0,,0,0,1,0,1,1,1,1,3.0,3.0,3.0,0.0,2.0,2.0,7.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,6.0,4.0,1.0,3.0,6.0,4.0,4.0,1.0,2.0,2.0,6.0,cbf,2025-11-25 15:33:30.581671
2006.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,72.0,2025.0,0.0,,,fkp_674470,-999,2025-11-25T15:48:25.762Z,4.0,2.0,6.0,4.0,2.0,2.0,3.0,11,5,9,10,7,4,1,4,2.0,1.0,4,3,4,4,5,4,3,1.0,2.0,2.0,2.0,9.0,11.0,9.0,8,9,1,1,1,1,1,1,10,1,1,8,10,11,11,1,10,1,1,1,10.0,1,0,0.0,0,,0,0,1,0,1,1,1,1,7.0,3.0,2.0,0.0,5.0,3.0,7.0,0.0,5.0,0.0,3.0,6.0,5.0,3.0,2.0,6.0,2.0,6.0,6.0,6.0,6.0,1.0,1.0,4.0,3.0,fkp,2025-11-25 15:33:30.643208
,,,,,,,2.0,2.0,5.0,5.0,,,,,,,n3q_851945,-999,2025-11-25T15:44:10.875Z,4.0,3.0,5.0,4.0,4.0,4.0,6.0,11,4,7,8,8,4,1,5,2.0,2.0,4,3,4,0,4,4,3,1.0,4.0,8.0,8.0,6.0,4.0,3.0,9,7,6,6,8,1,3,4,7,6,6,6,3,5,6,1,3,6,8,6,8.0,0,0,0.0,0,,0,1,1,0,1,1,1,1,1.0,3.0,1.0,0.0,5.0,2.0,5.0,,,,3.3,5.0,4.0,3.0,4.0,5.0,4.0,5.0,6.0,4.0,5.0,,,5.0,6.0,n3q,2025-11-25 15:33:30.735181
,,,,,,,3.0,4.0,5.0,5.0,,,,0.0,,,tmy_227384,-999,2025-11-25T15:45:28.490Z,5.0,1.0,6.0,4.0,5.0,3.0,7.0,11,10,8,9,9,5,1,5,1.0,1.0,5,1,4,4,4,4,1,1.0,1.0,2.0,1.0,1.0,3.0,4.0,0,7,1,6,1,1,1,1,8,3,7,1,7,6,6,1,1,1,1,1,8.0,0,0,0.0,0,,1,0,1,0,1,0,1,1,3.0,3.0,2.0,0.0,5.0,3.0,3.0,,,,2.7,4.0,2.0,5.0,7.0,5.0,3.0,6.0,6.0,4.0,5.0,,,5.0,2.0,tmy,2025-11-25 15:33:31.215371
,,,,,,,4.0,5.0,3.0,3.0,,,,0.0,,,4w0_859963,-999,2025-11-25T15:47:33.885Z,3.0,1.0,6.0,4.0,5.0,5.0,5.0,10,7,7,8,7,3,1,4,2.0,1.0,4,3,4,5,5,4,3,1.0,1.0,6.0,5.0,3.0,9.0,2.0,10,9,1,6,0,1,3,6,7,8,8,7,6,10,6,1,4,2,2,4,10.0,0,0,0.0,0,,0,0,0,0,1,0,1,0,3.0,3.0,2.0,0.0,5.0,3.0,5.0,,,,2.0,5.0,4.0,7.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,,,5.0,2.0,4w0,2025-11-25 15:33:31.655435
,,,,,,,3.0,4.0,4.0,4.0,,,,15.0,:),,ier_232235,-999,2025-11-25T15:46:02.507Z,5.0,3.0,6.0,5.0,5.0,5.0,5.0,11,7,8,9,7,4,3,6,2.0,2.0,5,4,5,5,5,5,4,1.0,5.0,7.0,4.0,9.0,8.0,5.0,10,0,1,0,2,5,1,1,7,3,3,8,10,8,0,1,0,0,6,0,10.0,0,0,0.0,0,,0,0,1,0,0,0,0,1,3.0,3.0,2.0,1.0,5.0,3.0,7.0,,,,2.0,6.0,6.0,6.0,7.0,3.0,3.0,6.0,7.0,7.0,7.0,,,20.0,2.0,ier,2025-11-25 15:33:32.371088
,,,,,,,3.0,3.0,4.0,4.0,,,,0.0,,,5ci_764390,-999,2025-11-25T15:48:14.693Z,5.0,6.0,5.0,6.0,6.0,6.0,5.0,10,6,7,8,8,3,1,4,2.0,1.0,4,2,4,4,4,4,2,1.0,1.0,2.0,1.0,2.0,5.0,1.0,8,6,1,0,3,1,1,1,8,3,0,4,2,9,0,1,2,1,1,4,5.0,0,0,1.0,0,,0,0,1,0,1,1,1,1,7.0,3.0,2.0,0.0,5.0,3.0,6.0,,,,2.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,3.0,1.0,,,0.0,4.0,5ci,2025-11-25 15:33:32.115013
2005.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,78.0,2024.0,0.0,,,24s_306807,-999,2025-11-25T15:45:53.693Z,6.0,2.0,6.0,5.0,3.0,6.0,3.0,0,1,8,9,7,4,2,5,2.0,1.0,3,1,5,3,3,4,4,1.0,1.0,3.0,3.0,3.0,6.0,10.0,9,8,4,4,4,1,1,1,3,1,6,9,6,2,2,1,7,7,4,3,8.0,1,0,0.0,1,,1,0,1,0,0,1,1,1,6.0,3.0,1.0,0.0,5.0,2.0,7.0,1.0,5.0,1.0,3.3,5.0,6.0,7.0,6.0,7.0,3.0,3.0,2.0,2.0,6.0,1.0,2.0,8.0,1.0,24s,2025-11-25 15:33:32.731556
,,,,,,,3.0,3.0,2.0,2.0,,,,0.0,,,6z8_751949,-999,2025-11-25T15:48:09.301Z,1.0,1.0,7.0,1.0,3.0,2.0,2.0,11,0,9,8,8,3,1,6,1.0,1.0,5,3,5,5,4,5,3,1.0,1.0,1.0,1.0,1.0,11.0,9.0,0,0,1,0,3,1,1,1,8,2,0,0,11,11,0,1,0,1,1,0,9.0,0,0,0.0,0,,0,0,1,0,1,1,1,0,7.0,3.0,3.0,0.0,2.0,2.0,3.0,,,,3.7,4.0,4.0,3.0,4.0,6.0,4.0,5.0,7.0,5.0,5.0,,,6.0,3.0,6z8,2025-11-25 15:33:33.294149
,,,,,,,3.0,3.0,2.0,3.0,,,,0.0,,,epz_863746,-999,2025-11-25T15:50:28.149Z,2.0,2.0,7.0,3.0,4.0,3.0,2.0,11,6,8,9,9,4,1,5,1.0,1.0,3,2,4,4,4,2,2,1.0,1.0,2.0,2.0,5.0,9.0,10.0,8,7,1,0,3,1,1,1,5,2,0,8,9,9,0,1,0,2,2,6,7.0,0,0,0.0,0,,0,0,1,1,1,1,1,0,7.0,3.0,3.0,0.0,2.0,2.0,5.0,,,,2.7,1.0,2.0,3.0,5.0,5.0,5.0,2.0,6.0,5.0,4.0,,,,1.0,epz,2025-11-25 15:33:33.312418
,,,,,,,3.0,3.0,4.0,4.0,,,,0.0,,,g52_176771,-999,2025-11-25T15:49:04.775Z,5.0,3.0,5.0,4.0,0.0,5.0,5.0,10,1,5,5,7,3,2,4,1.0,1.0,5,2,4,4,4,4,3,1.0,1.0,6.0,6.0,4.0,9.0,3.0,6,5,6,7,6,1,6,5,6,3,6,7,8,5,7,1,7,5,4,4,5.0,0,0,0.0,0,,0,0,1,0,1,1,1,1,0.0,3.0,2.0,0.0,5.0,3.0,3.0,,,,3.7,1.0,3.0,3.0,6.0,5.0,3.0,7.0,6.0,6.0,4.0,,,3.0,6.0,g52,2025-11-25 15:33:34.026885
,,,,,,,4.0,4.0,4.0,4.0,,,,0.0,,,ljz_126038,-999,2025-11-25T15:46:32.613Z,3.0,1.0,6.0,3.0,3.0,2.0,4.0,11,8,9,9,8,4,1,5,1.0,1.0,4,3,4,4,4,4,3,1.0,1.0,3.0,2.0,4.0,9.0,9.0,10,8,1,0,3,1,1,3,9,4,0,0,5,9,0,1,0,0,3,0,10.0,0,0,1.0,0,,0,0,1,0,1,1,1,1,3.0,3.0,3.0,0.0,3.0,2.0,5.0,,,,2.7,5.0,1.0,3.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,,,3.0,2.0,ljz,2025-11-25 15:33:34.334702
,,,,,,,3.0,4.0,4.0,2.0,,,,0.0,,,cp4_901835,-999,2025-11-25T15:50:36.073Z,3.0,3.0,6.0,3.0,5.0,3.0,3.0,11,1,8,8,7,4,1,5,2.0,1.0,3,2,4,3,2,4,4,1.0,1.0,3.0,3.0,5.0,10.0,6.0,7,6,1,6,2,1,1,1,8,1,0,6,6,8,7,1,6,2,2,2,6.0,0,0,0.0,0,,0,0,1,0,1,1,1,1,7.0,3.0,3.0,0.0,2.0,2.0,6.0,,,,4.0,5.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,4.0,7.0,,,9.0,1.0,cp4,2025-11-25 15:33:34.366453
,,,,,,,2.0,3.0,4.0,3.0,,,,0.0,,,1cb_714696,-999,2025-11-25T15:53:21.662Z,2.0,1.0,7.0,2.0,4.0,2.0,3.0,11,10,7,8,6,4,2,6,1.0,1.0,5,4,5,4,5,5,3,1.0,1.0,3.0,2.0,3.0,11.0,9.0,9,6,0,0,3,1,1,1,4,1,0,0,11,11,0,1,0,0,2,0,6.0,0,0,0.0,0,,0,0,1,1,1,1,1,1,7.0,3.0,3.0,0.0,2.0,1.0,3.0,,,,2.3,5.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,6.0,6.0,,,3.0,3.0,1cb,2025-11-25 15:33:34.855866
,,,,,,,3.0,3.0,2.0,3.0,,,,0.0,,,yws_684473,-999,-999,5.0,3.0,5.0,3.0,4.0,4.0,6.0,11,5,9,8,8,5,2,5,2.0,2.0,3,3,3,3,3,3,3,1.0,3.0,6.0,6.0,6.0,6.0,6.0,6,6,3,6,5,1,1,6,7,6,7,6,7,6,6,2,6,5,5,6,6.0,0,0,0.0,0,,0,0,1,0,1,1,0,0,0.0,3.0,3.0,0.0,2.0,2.0,5.0,,,,1.7,5.0,5.0,5.0,5.0,2.0,3.0,5.0,6.0,5.0,5.0,,,4.0,3.0,yws,2025-11-25 15:33:35.224440
,,,,,,,4.0,4.0,3.0,4.0,,,,10.0,,,r75_234906,-999,-999,1.0,3.0,6.0,2.0,2.0,3.0,1.0,11,6,9,9,9,7,1,7,1.0,1.0,4,1,4,5,5,5,1,1.0,6.0,1.0,1.0,1.0,2.0,8.0,1,1,1,7,1,1,1,1,2,1,1,1,9,3,2,1,6,1,1,1,4.0,0,1,1.0,1,,0,0,1,0,1,1,1,1,6.0,3.0,2.0,0.0,5.0,3.0,7.0,,,,3.0,5.0,6.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,,,10.0,6.0,r75,2025-11-25 15:33:35.368094
,,,,,,,4.0,4.0,5.0,4.0,,,,0.0,,,5ul_467805,-999,2025-11-25T15:45:16.372Z,5.0,2.0,5.0,5.0,5.0,4.0,6.0,10,1,6,7,7,4,2,5,2.0,1.0,4,4,4,4,4,4,4,1.0,1.0,8.0,5.0,7.0,7.0,2.0,8,6,1,0,7,1,1,2,8,3,6,4,6,7,0,1,0,4,5,4,6.0,0,0,0.0,0,,1,1,1,0,1,1,1,0,1.0,3.0,3.0,0.0,2.0,1.0,4.0,,,,0.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,5.0,3.0,,,,6.0,5ul,2025-11-25 15:33:35.436632
,,,,,,,3.0,3.0,3.0,3.0,,,,0.0,,,9vw_152957,-999,2025-11-25T15:52:27.595Z,4.0,2.0,6.0,0.0,6.0,4.0,4.0,11,0,8,8,9,4,1,6,2.0,1.0,4,4,3,4,5,3,4,1.0,3.0,7.0,6.0,6.0,8.0,0.0,8,7,1,0,6,1,2,0,6,4,0,9,5,6,0,1,0,7,5,8,10.0,0,0,0.0,0,,0,0,1,0,1,0,1,0,3.0,3.0,3.0,0.0,2.0,2.0,5.0,,,,2.0,6.0,6.0,6.0,6.0,5.0,4.0,7.0,6.0,4.0,7.0,,,5.0,2.0,9vw,2025-11-25 15:33:35.822692
,,,,,,,3.0,4.0,4.0,0.0,,,,0.0,,,3ue_671088,-999,2025-11-25T15:46:55.966Z,4.0,1.0,7.0,2.0,3.0,3.0,5.0,0,9,9,10,6,3,1,4,1.0,1.0,1,4,2,3,2,3,2,1.0,1.0,3.0,2.0,10.0,9.0,1.0,6,8,1,6,1,1,1,1,9,1,8,6,6,6,6,1,2,1,3,6,9.0,0,0,0.0,0,,1,0,1,0,1,1,1,1,5.0,3.0,1.0,0.0,5.0,2.0,6.0,,,,2.3,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,,,8.0,2.0,3ue,2025-11-25 15:33:36.465898
,,,,,,,2.0,3.0,3.0,0.0,,,,0.0,,,yyj_378900,-999,2025-11-25T15:45:55.790Z,3.0,3.0,6.0,5.0,3.0,2.0,4.0,11,8,7,8,6,4,4,5,2.0,2.0,4,2,4,4,2,4,3,1.0,2.0,4.0,3.0,3.0,10.0,5.0,8,0,0,0,3,1,1,1,8,3,6,0,9,8,0,1,0,0,3,0,9.0,0,0,0.0,0,,0,1,1,0,1,1,1,1,7.0,3.0,3.0,1.0,2.0,2.0,7.0,,,,3.3,7.0,7.0,7.0,7.0,5.0,7.0,5.0,6.0,6.0,6.0,,,4.0,6.0,yyj,2025-11-25 15:33:37.275700
,,,,,,,3.0,3.0,2.0,2.0,,,,0.0,,,c38_628608,-999,2025-11-25T15:44:47.482Z,1.0,1.0,7.0,3.0,1.0,2.0,1.0,11,0,9,10,8,6,5,7,1.0,1.0,4,1,4,4,4,4,1,1.0,1.0,1.0,1.0,2.0,3.0,7.0,3,5,1,8,2,1,1,1,4,1,5,6,11,7,6,1,7,3,2,4,4.0,0,1,1.0,0,,0,0,0,0,1,0,1,1,6.0,3.0,3.0,0.0,2.0,2.0,6.0,,,,2.3,5.0,5.0,5.0,7.0,4.0,4.0,5.0,4.0,2.0,5.0,,,8.0,4.0,c38,2025-11-25 15:33:37.770628
,,,,,,,3.0,3.0,1.0,1.0,,,,25.0,T,,xfz_800767,-999,2025-11-25T15:46:54.623Z,4.0,2.0,5.0,2.0,6.0,3.0,4.0,10,0,6,8,9,3,2,4,1.0,1.0,5,4,5,4,4,5,4,1.0,1.0,4.0,2.0,2.0,10.0,2.0,10,7,1,3,5,1,1,1,8,4,8,6,9,9,6,1,6,4,3,8,9.0,0,0,1.0,1,,0,0,1,0,1,0,1,0,3.0,3.0,2.0,0.0,5.0,3.0,6.0,,,,3.0,3.0,3.0,5.0,6.0,6.0,0.0,6.0,4.0,2.0,4.0,,,2.0,3.0,xfz,2025-11-25 15:33:37.943436
,,,,,,,5.0,5.0,4.0,4.0,,,,0.0,,,u5b_956893,-999,2025-11-25T15:55:48.454Z,3.0,2.0,6.0,2.0,2.0,3.0,6.0,11,9,0,0,0,0,1,0,1.0,2.0,5,4,3,5,5,4,3,1.0,2.0,8.0,0.0,0.0,9.0,0.0,0,0,0,0,4,1,1,1,9,1,0,0,7,0,0,0,0,0,0,0,7.0,0,0,0.0,0,,0,0,1,0,1,0,1,1,11.0,3.0,3.0,1.0,2.0,2.0,2.0,,,,2.7,7.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,,,5.0,2.0,u5b,2025-11-25 15:33:39.218425
,,,,,,,3.0,3.0,4.0,2.0,,,,0.0,,,5ga_836664,-999,2025-11-25T15:45:21.910Z,3.0,1.0,6.0,3.0,4.0,3.0,4.0,11,10,9,9,10,7,4,7,2.0,1.0,0,0,0,0,0,0,0,1.0,2.0,2.0,2.0,2.0,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0,0,0.0,0,,0,0,0,0,0,0,0,0,6.0,4.0,3.0,0.0,1.0,,7.0,,,,4.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,4.0,3.0,,,5.0,5.0,5ga,2025-11-25 15:33:39.908892
,,,,,,,3.0,3.0,4.0,4.0,,,,5.0,:),,qyx_249428,-999,2025-11-25T15:41:45.646Z,6.0,3.0,4.0,6.0,7.0,3.0,,11,2,9,0,0,3,1,1,1.0,2.0,2,3,4,2,2,3,3,1.0,1.0,11.0,11.0,9.0,1.0,1.0,6,6,6,10,10,1,1,1,1,1,4,6,6,0,0,1,1,8,10,6,3.0,0,0,0.0,0,,0,0,1,0,0,1,1,1,1.0,3.0,3.0,0.0,2.0,2.0,3.0,,,,2.7,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,2.0,1.0,qyx,2025-11-25 15:33:40.124735
,,,,,,,2.0,3.0,4.0,4.0,,,,,,,wom_362134,-999,-999,5.0,3.0,3.0,5.0,5.0,5.0,5.0,11,4,8,8,0,3,1,4,1.0,1.0,4,3,5,4,4,4,4,1.0,1.0,8.0,2.0,9.0,6.0,3.0,9,9,1,0,4,1,1,1,5,1,7,9,7,0,0,1,0,9,3,0,10.0,0,0,0.0,0,,0,0,1,0,1,1,1,1,1.0,3.0,3.0,0.0,2.0,2.0,4.0,,,,2.0,7.0,5.0,5.0,7.0,4.0,3.0,6.0,6.0,6.0,6.0,,,8.0,1.0,wom,2025-11-25 15:33:40.307092
,,,,,,,4.0,4.0,4.0,3.0,,,,20.0,,,kfs_542188,-999,2025-11-25T15:44:06.601Z,4.0,4.0,4.0,4.0,4.0,4.0,4.0,11,2,8,8,8,3,1,4,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,2.0,3.0,3.0,10.0,9.0,6,0,0,0,0,0,0,0,0,0,0,6,0,10,1,1,6,6,6,0,11.0,0,0,0.0,0,,0,0,1,0,1,1,1,0,7.0,3.0,2.0,0.0,4.0,3.0,5.0,,,,4.0,1.0,4.0,7.0,4.0,5.0,4.0,5.0,5.0,4.0,,,,6.0,5.0,kfs,2025-11-25 15:33:40.469811
,,,,,,,3.0,3.0,5.0,4.0,,,,0.0,,,qoh_956030,-999,2025-11-25T15:51:42.050Z,6.0,5.0,4.0,5.0,7.0,6.0,7.0,10,9,7,8,7,5,2,6,2.0,1.0,1,3,1,1,1,1,2,2.0,2.0,9.0,8.0,7.0,4.0,2.0,9,5,2,2,6,1,1,1,5,6,6,6,2,10,5,1,1,2,2,2,,0,0,0.0,0,,0,0,1,0,1,1,1,0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,,,,2.7,7.0,1.0,7.0,7.0,6.0,1.0,2.0,2.0,5.0,7.0,,,,6.0,qoh,2025-11-25 15:33:40.872080
